step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1385.0,58,10596.0,147.16666666666666,2.29534794315917,58,13723.0,0.09037330479647153,58,13723.0
1390.0,58,10886.0,147.1081081081081,2.4025303431810854,58,14012.0,0.0802218379270048,58,14012.0
1395.0,57,11133.0,148.44,2.068218103675403,57,14281.0,0.08994136323938945,57,14281.0
1400.0,55,11404.0,154.1081081081081,2.812472815021087,55,14534.0,0.10895601810711553,55,14534.0
1405.0,57,11682.0,155.76,3.147901092586268,57,14808.0,0.0874655673665005,57,14808.0
1410.0,57,11967.0,168.54929577464787,2.5065144042223584,57,15093.0,0.08774649595772155,57,15093.0
1415.0,55,12208.0,171.94366197183098,2.0937278030251267,55,15344.0,0.08342578543363324,55,15344.0
1420.0,57,12490.0,181.0144927536232,2.159636378835568,57,15616.0,0.0840827292190875,57,15616.0
1425.0,59,12778.0,177.47222222222223,1.994565559561076,59,15904.0,0.08148151278231218,59,15904.0
1430.0,56,13023.0,186.04285714285714,1.3638950532186673,56,16174.0,0.07230417197510323,56,16174.0
1435.0,56,13299.0,182.17808219178082,2.3946355776535206,56,16425.0,0.10938738159757265,56,16425.0
1440.0,56,13579.0,186.013698630137,2.7018967973120627,56,16705.0,0.06816881658077743,56,16705.0
1445.0,58,13867.0,180.0909090909091,3.1026386844099525,58,16993.0,0.10746446024723671,58,16993.0
1450.0,59,14158.0,202.25714285714287,1.6738519824676412,59,17284.0,0.07279761905763314,59,17284.0
1455.0,56,14377.0,191.69333333333333,1.9464657858479382,56,17529.0,0.09912912947109069,56,17529.0
1460.0,60,14669.0,203.73611111111111,2.042007733730081,60,17795.0,0.08209319014328399,60,17795.0
1465.0,62,14972.0,191.94871794871796,2.3217148530028457,62,18098.0,0.0770017073582305,62,18098.0
1470.0,58,15226.0,205.75675675675674,1.8470668373266015,58,18383.0,0.0776056675920496,58,18383.0
1475.0,56,15497.0,206.62666666666667,2.629400376298275,56,18629.0,0.10890116945860058,56,18629.0
1480.0,58,15780.0,207.6315789473684,3.1109577552976564,58,18906.0,0.08792555227371314,58,18906.0
1485.0,57,16058.0,211.28947368421052,2.7656712283611324,57,19184.0,0.08537713831866024,57,19184.0
1490.0,59,16350.0,230.28169014084506,2.128047831886683,59,19476.0,0.08474924362897626,59,19476.0
1495.0,59,16645.0,228.013698630137,2.0127472763603707,59,19771.0,0.08951275080774242,59,19771.0
1500.0,57,16901.0,244.94202898550725,1.136306539484819,57,20046.0,0.0656082051659556,57,20046.0
1505.0,58,17185.0,229.13333333333333,2.349869359336452,58,20311.0,0.09835061787532752,58,20311.0
1510.0,58,17475.0,233.0,2.9699825285474115,58,20601.0,0.08254749869391344,58,20601.0
1515.0,54,15888.0,203.69230769230768,3.08890510192854,54,19809.0,0.14690938731371517,54,19809.0
1520.0,48,13053.0,181.29166666666666,2.729221572229267,48,17823.0,0.12615628714637528,48,17823.0
1525.0,44,10830.0,138.84615384615384,3.8762996463728006,44,15836.0,0.16450250448228076,44,15836.0
1530.0,35,8234.0,112.79452054794521,3.5510229590771174,35,16012.0,0.17400862683682325,35,16012.0
1535.0,34,6871.0,95.43055555555556,3.650020522821914,34,16147.0,0.19156815445931138,34,16147.0
1540.0,42,7062.0,92.92105263157895,3.6796275050016125,42,16332.0,0.1433902284936989,42,16332.0
1545.0,51,7297.0,91.2125,3.110511819189139,51,16567.0,0.11975522927060891,51,16567.0
1550.0,58,7567.0,98.27272727272727,1.9028129218161909,58,16838.0,0.08282216560891784,58,16838.0
1555.0,64,7877.0,98.4625,1.9394226487509372,64,17148.0,0.08746453631052799,64,17148.0
1560.0,69,8214.0,105.3076923076923,1.3430661010844689,69,17485.0,0.051937845095212924,69,17485.0
1565.0,70,8564.0,104.4390243902439,1.9630664123036914,70,17835.0,0.08844771867652322,70,17835.0
1570.0,72,8917.0,111.4625,1.282451675485444,72,18188.0,0.04696105990262225,72,18188.0
1575.0,66,8904.0,106.0,1.9575805510948752,66,18394.0,0.09479230498472227,66,18394.0
1580.0,61,9025.0,108.73493975903614,2.1354850277789073,61,18484.0,0.09142249803756095,61,18484.0
1585.0,62,9335.0,108.54651162790698,3.2664959070515476,62,18625.0,0.12733113171948607,62,18625.0
1590.0,60,9602.0,111.65116279069767,2.4650141237643384,60,18913.0,0.09815846772276786,60,18913.0
1595.0,64,9917.0,120.9390243902439,2.264736109997908,64,19207.0,0.055314718061297716,64,19207.0
1600.0,66,10245.0,121.96428571428571,2.8766702262915214,66,19535.0,0.07986788459751638,66,19535.0
1605.0,66,10575.0,132.1875,2.292975426647898,66,19865.0,0.07981386919922101,66,19865.0
1610.0,62,10798.0,136.68354430379748,1.7309670169909852,62,20130.0,0.08145267056941574,62,20130.0
1615.0,62,11103.0,142.34615384615384,2.4357686820062767,62,20378.0,0.09298918643886316,62,20378.0
1620.0,64,11416.0,142.7,2.3251805468489173,64,20687.0,0.053066136643882836,64,20687.0
1625.0,60,11694.0,149.92307692307693,2.0460906146043554,60,20981.0,0.0735978369045371,60,20981.0
1630.0,60,11994.0,153.76923076923077,2.400223287326377,60,21265.0,0.09068835186932526,60,21265.0
1635.0,61,12296.0,157.64102564102564,2.727737949974514,61,21567.0,0.08560211791622506,61,21567.0
1640.0,62,12606.0,161.6153846153846,2.647818273488837,62,21877.0,0.07564420930182193,62,21877.0
1645.0,57,8746.0,116.61333333333333,2.2354041182277427,57,20648.0,0.0931589220950422,57,20648.0
1650.0,49,4885.0,66.01351351351352,2.419430754482034,49,18276.0,0.11827058427554725,49,18276.0
1655.0,46,4335.0,58.58108108108108,3.431023471028943,46,15615.0,0.12466362027498651,46,15615.0
1660.0,46,4539.0,57.45569620253165,3.4956660190740547,46,15830.0,0.16400682807345385,46,15830.0
1665.0,51,4785.0,65.54794520547945,2.8263775423992414,51,16064.0,0.11283135420672082,51,16064.0
1670.0,57,5056.0,66.52631578947368,2.9948269486833836,57,16335.0,0.10100395160722066,57,16335.0
1675.0,58,5345.0,75.28169014084507,2.3619212809130827,58,16624.0,0.08478142498121774,58,16624.0
1680.0,53,4739.0,66.74647887323944,1.9476946540334896,53,15759.0,0.09970059613448927,53,15759.0
1685.0,46,3539.0,50.55714285714286,2.596016144097994,46,13787.0,0.1285027990464311,46,13787.0
1690.0,41,2606.0,35.21621621621622,3.65424599931037,41,10707.0,0.13603838026738446,41,10707.0
1695.0,34,1615.0,22.746478873239436,3.577289189666496,34,10880.0,0.17379052458801397,34,10880.0
1700.0,30,913.0,12.859154929577464,3.9385170781582173,30,11006.0,0.20645600753669568,30,11006.0
1705.0,39,1090.0,14.72972972972973,3.8184097811200632,39,11176.0,0.1465451712059092,39,11176.0
1710.0,47,1308.0,17.210526315789473,3.3179526551561302,47,11394.0,0.1315152709390442,47,11394.0
1715.0,55,1562.0,20.826666666666668,2.0653471140999566,55,11648.0,0.06455041688701743,55,11648.0
1720.0,62,1858.0,23.518987341772153,2.1911187132770475,62,11945.0,0.1000092297405196,62,11945.0
1725.0,66,2184.0,28.736842105263158,1.452230659160286,66,12271.0,0.05309223855664349,66,12271.0
1730.0,68,2524.0,30.78048780487805,2.4315304974073584,68,12611.0,0.09178360856005223,68,12611.0
1735.0,68,2864.0,35.8,1.7818173333695284,68,12951.0,0.07749720296369561,68,12951.0
1740.0,72,3217.0,40.721518987341774,1.2009340495032645,72,13304.0,0.06407355907115717,72,13304.0
1745.0,66,3279.0,39.98780487804878,1.6003091187579874,66,12558.0,0.0722892762196726,66,12558.0
1750.0,60,3188.0,38.40963855421687,2.326520648991467,60,10885.0,0.09464062389098883,60,10885.0
1755.0,55,3081.0,36.247058823529414,3.2371800938744686,55,8202.0,0.12240690994848086,55,8202.0
1760.0,44,2918.0,35.1566265060241,3.0444110629219026,44,8425.0,0.12842137010902988,44,8425.0
1765.0,46,2934.0,36.22222222222222,3.384549957850294,46,8629.0,0.1702836569782133,46,8629.0
1770.0,51,3180.0,38.31325301204819,2.794085724890009,51,8875.0,0.0857249740815686,51,8875.0
1775.0,61,3469.0,40.33720930232558,2.2320392567382696,61,9164.0,0.07713640043874595,61,9164.0
1780.0,67,3791.0,44.08139534883721,1.5804845858606464,67,9486.0,0.0679535388865159,67,9486.0
1785.0,76,4149.0,47.14772727272727,1.193133020539027,76,9844.0,0.043888770629711145,76,9844.0
1790.0,80,4542.0,50.46666666666667,1.447571617010267,80,10238.0,0.06552176432625054,80,10238.0
1795.0,82,4945.0,53.75,1.3204072581798076,82,10641.0,0.04868849380592991,82,10641.0
1800.0,76,4429.0,49.21111111111111,1.3654656603692183,76,10713.0,0.05107380200122452,76,10713.0
1805.0,67,3674.0,38.270833333333336,2.3141657641979294,67,10347.0,0.09525766663190192,67,10347.0
1810.0,64,3483.0,37.45161290322581,2.535946447239292,64,10075.0,0.0921327284578455,64,10075.0
1815.0,55,3563.0,36.7319587628866,2.770696714917366,55,10255.0,0.1192452186475594,55,10255.0
1820.0,61,3852.0,41.869565217391305,2.687543480789575,61,10531.0,0.11311220535469552,61,10531.0
1825.0,67,4179.0,44.935483870967744,2.7088244724428985,67,10857.0,0.09145945034758306,67,10857.0
1830.0,73,4537.0,50.97752808988764,1.9774781528710637,73,11215.0,0.06026503588769982,73,11215.0
1835.0,71,4809.0,55.275862068965516,1.3464933500405232,71,11360.0,0.05527723379258179,71,11360.0
1840.0,64,4998.0,57.44827586206897,2.235941206253869,64,11313.0,0.09527167188619937,64,11313.0
1845.0,59,5213.0,57.922222222222224,2.780825126540646,59,11195.0,0.0977011304209813,59,11195.0
1850.0,57,5460.0,62.04545454545455,2.8428961028047532,57,11466.0,0.13558385243866353,57,11466.0
1855.0,62,5754.0,66.13793103448276,2.5244455018571776,62,11737.0,0.09716642143540416,62,11737.0
1860.0,68,6081.0,72.39285714285714,2.3632152333759384,68,12064.0,0.049640978675459184,68,12064.0
1865.0,69,6426.0,76.5,2.1998729623215754,69,12409.0,0.07591441547099693,69,12409.0
1870.0,70,6773.0,84.6625,1.4756139223418763,70,12756.0,0.04877996969522828,70,12756.0
1875.0,71,7128.0,84.85714285714286,1.8604254080770177,71,13111.0,0.11765095501043941,71,13111.0
1880.0,71,7483.0,90.1566265060241,1.399656413071895,71,13466.0,0.06090667837409061,71,13466.0
1885.0,75,7853.0,88.23595505617978,1.9859760531171289,75,13836.0,0.09720153628016932,75,13836.0
1890.0,75,8228.0,95.67441860465117,1.597084577567325,75,14211.0,0.0661474706378257,75,14211.0
1895.0,77,8609.0,96.73033707865169,1.7499075066038,77,14592.0,0.06408797367980473,77,14592.0
1900.0,77,8994.0,103.37931034482759,1.518407908216678,77,14977.0,0.06939859646145262,77,14977.0
1905.0,78,9380.0,104.22222222222223,1.5641220253697732,78,15363.0,0.06053803611106339,78,15363.0
1910.0,79,9774.0,109.82022471910112,1.4692501317125188,79,15757.0,0.06348803577330746,79,15757.0
1915.0,79,10169.0,112.9888888888889,1.3254403770576944,79,16152.0,0.04441892776939936,79,16152.0
1920.0,75,10154.0,114.08988764044943,1.2345555941371584,75,16311.0,0.05149550135210279,75,16311.0
1925.0,66,9861.0,106.03225806451613,2.3606537048764644,66,16267.0,0.09877405442930323,66,16267.0
1930.0,63,9904.0,107.65217391304348,2.621899829987493,63,16127.0,0.0921585227632094,63,16127.0
1935.0,57,10148.0,109.11827956989248,2.829790306763675,57,16407.0,0.13279811784548098,57,16407.0
1940.0,63,10449.0,116.1,2.4369838104445334,63,16694.0,0.08421146341054256,63,16694.0
1945.0,69,10784.0,119.82222222222222,2.6055892161935628,69,17031.0,0.08771992374668852,69,17031.0
1950.0,68,11063.0,124.30337078651685,2.1323167549865776,68,17224.0,0.08179812668156138,68,17224.0
1955.0,63,11296.0,132.89411764705883,2.0409622509355243,63,17238.0,0.07108990443898516,63,17238.0
1960.0,61,11585.0,130.1685393258427,2.9141468774177834,61,17349.0,0.115821973269799,61,17349.0
1965.0,60,11854.0,137.8372093023256,2.2649849197765213,60,17629.0,0.08120644820395312,60,17629.0
1970.0,65,12171.0,139.89655172413794,2.555896002097928,65,17935.0,0.09665627227651148,65,17935.0
1975.0,67,12505.0,150.66265060240963,2.4822192454048606,67,18269.0,0.07690605640755599,67,18269.0
1980.0,67,12840.0,154.6987951807229,2.125609278539164,67,18604.0,0.04924431337859305,67,18604.0
1985.0,63,13068.0,163.35,1.917788306407049,63,18866.0,0.08055913444877291,63,18866.0
1990.0,58,13302.0,168.37974683544303,1.9870093756841416,58,19062.0,0.08968380651355709,58,19062.0
1995.0,62,13608.0,168.0,2.8955817500035583,62,19311.0,0.0969420881750067,62,19311.0
2000.0,60,13886.0,171.4320987654321,2.3110195578103143,60,19602.0,0.08433516513450443,60,19602.0
2005.0,62,14189.0,179.60759493670886,2.3555495895219862,62,19892.0,0.090498866032227,62,19892.0
2010.0,62,14499.0,181.2375,2.8733892044509317,62,20202.0,0.0958223473135577,62,20202.0
2015.0,62,14809.0,194.85526315789474,2.153713449129423,62,20512.0,0.06484727996498728,62,20512.0
2020.0,59,15046.0,192.89743589743588,2.3509093589803354,59,20779.0,0.12298592893625165,59,20779.0
2025.0,61,15339.0,199.2077922077922,2.3847462783749127,61,21039.0,0.08328832392909456,61,21039.0
2030.0,63,15651.0,195.6375,2.440450196961448,63,21347.0,0.08686943621849419,63,21347.0
2035.0,60,15933.0,209.64473684210526,1.9993549201414642,60,21639.0,0.08858085822664168,60,21639.0
2040.0,60,16233.0,213.5921052631579,2.140252502874208,60,21929.0,0.09773017922440692,60,21929.0
2045.0,62,16539.0,212.03846153846155,2.7627874224742848,62,22235.0,0.08305687234343996,62,22235.0
2050.0,56,14510.0,186.02564102564102,2.2241451709541376,56,21073.0,0.08646694191629976,56,21073.0
2055.0,52,11355.0,151.4,2.5341951235237032,52,18848.0,0.11443364743489016,52,18848.0
2060.0,46,10974.0,140.69230769230768,3.7609262869032922,46,16397.0,0.1517102063379535,46,16397.0
2065.0,48,11164.0,148.85333333333332,3.0746506691890456,48,16615.0,0.1410894314610056,48,16615.0
2070.0,53,11405.0,152.06666666666666,2.953182712686526,53,16833.0,0.1175001482756535,53,16833.0
2075.0,54,11675.0,162.15277777777777,2.974019142706382,54,17098.0,0.07062056702183811,54,17098.0
2080.0,56,11953.0,161.52702702702703,3.1662115550008467,56,17376.0,0.11044719932388546,56,17376.0
2085.0,56,12233.0,182.5820895522388,1.9096140585026053,56,17656.0,0.07081790851995029,56,17656.0
2090.0,52,12297.0,173.19718309859155,2.589396529455877,52,17840.0,0.1451889539426719,52,17840.0
2095.0,50,12507.0,178.67142857142858,2.7870938536629075,50,17966.0,0.13788822154969876,50,17966.0
2100.0,53,12769.0,177.34722222222223,2.8852177701573813,53,18192.0,0.09062602537903038,53,18192.0
2105.0,51,12995.0,180.48611111111111,2.6403730080775483,51,18438.0,0.10145355294122066,51,18438.0
2110.0,50,13243.0,189.18571428571428,3.111806375671613,50,18668.0,0.12440347556187367,50,18668.0
2115.0,52,13497.0,192.81428571428572,3.18395017617051,52,18920.0,0.0954110327267381,52,18920.0
2120.0,50,13743.0,202.10294117647058,2.9388216250262302,50,19166.0,0.1193776755062352,50,19166.0
2125.0,53,13998.0,208.92537313432837,2.455400336612891,53,19421.0,0.09614250548380344,53,19421.0
2130.0,54,14267.0,222.921875,1.8486296613757363,54,19690.0,0.0776358715840017,54,19690.0
2135.0,51,14495.0,223.0,1.529392800315382,51,19937.0,0.08830173025868547,51,19937.0
2140.0,52,14747.0,223.43939393939394,2.244116909787237,52,20172.0,0.09654059222962474,52,20172.0
2145.0,52,15007.0,214.38571428571427,3.218335534728129,52,20430.0,0.08848790416370766,52,20430.0
2150.0,50,15243.0,224.16176470588235,3.014436239385413,50,20666.0,0.1060507728197514,50,20666.0
2155.0,51,15495.0,234.77272727272728,2.3975527617236225,51,20918.0,0.09482894826435313,51,20918.0
2160.0,54,15763.0,246.296875,1.993431655734827,54,21186.0,0.05276815483098027,54,21186.0
2165.0,57,16042.0,232.4927536231884,2.1483463694255445,57,21465.0,0.11476320006022134,57,21465.0
2170.0,52,16254.0,246.27272727272728,1.3178684442874675,52,21716.0,0.08335786068262925,52,21716.0
2175.0,54,16504.0,229.22222222222223,2.5967733153707595,54,21938.0,0.1197582456170943,54,21938.0
2180.0,54,16774.0,232.97222222222223,3.24213739093938,54,22197.0,0.0902940066080217,54,22197.0
2185.0,48,14500.0,198.63013698630138,2.837915086321669,48,20626.0,0.11495469126382878,48,20626.0
2190.0,44,10537.0,154.9558823529412,2.954828321167893,44,18431.0,0.12158048800779415,44,18431.0
2195.0,38,7395.0,105.64285714285714,3.6391762168857262,38,15003.0,0.12951176366694023,38,15003.0
2200.0,29,3761.0,56.134328358208954,3.875105752403953,29,15149.0,0.1961056823309748,29,15149.0
2205.0,27,1807.0,27.37878787878788,4.134108213518209,27,15243.0,0.2190518927508746,27,15243.0
2210.0,34,1963.0,28.042857142857144,4.150410493581737,34,15390.0,0.16648892043241942,34,15390.0
2215.0,42,2160.0,29.18918918918919,3.498714532629496,42,15587.0,0.1272871113454,42,15587.0
2220.0,50,2386.0,33.138888888888886,2.2227229406893394,50,15814.0,0.0663386385923043,50,15814.0
2225.0,57,2655.0,35.4,2.191020346372499,57,16085.0,0.10145282071703601,57,16085.0
2230.0,63,2962.0,41.138888888888886,1.4327500785764278,63,16392.0,0.05505198688182559,63,16392.0
2235.0,64,3281.0,41.0125,2.5714151726423538,64,16711.0,0.12253137175418069,64,16711.0
2240.0,64,3601.0,47.38157894736842,1.8245446520419215,64,17031.0,0.08674865677591871,64,17031.0
2245.0,63,3576.0,43.609756097560975,2.0773772979884972,63,17215.0,0.1049188330317315,63,17215.0
2250.0,58,3695.0,46.77215189873418,2.372516552027301,58,17299.0,0.10432766295526232,58,17299.0
2255.0,59,3986.0,48.609756097560975,3.0394913923320157,59,17429.0,0.0956377730244818,59,17429.0
2260.0,56,4228.0,52.85,2.4974362173858764,56,17697.0,0.08381163644706446,56,17697.0
2265.0,58,4508.0,57.794871794871796,2.7297152439514307,58,17956.0,0.11852739276135521,58,17956.0
2270.0,60,4802.0,61.56410256410256,3.141531227158262,60,18245.0,0.09566271992505565,60,18245.0
2275.0,60,5102.0,68.02666666666667,2.658864755253146,60,18545.0,0.08474304602481293,60,18545.0
2280.0,55,5304.0,73.66666666666667,1.6812160473785835,55,18787.0,0.06805652801528128,55,18787.0
2285.0,56,5584.0,75.45945945945945,2.6429216772656363,56,19014.0,0.10951143196988627,56,19014.0
2290.0,60,5872.0,79.35135135135135,2.36478556168965,60,19302.0,0.08505100003599252,60,19302.0
2295.0,60,6172.0,81.21052631578948,2.273637351548576,60,19602.0,0.08364989981388983,60,19602.0
2300.0,57,6393.0,88.79166666666667,1.6518664013147537,57,19866.0,0.08798316054638755,57,19866.0
2305.0,54,6653.0,89.9054054054054,2.3335472164158872,54,20096.0,0.10696594588172165,54,20096.0
2310.0,56,6932.0,88.87179487179488,3.4580779435158715,56,20362.0,0.1350011082636232,56,20362.0
2315.0,58,7215.0,98.83561643835617,2.4849580222967766,58,20645.0,0.07726260851718794,58,20645.0
2320.0,54,6793.0,90.57333333333334,2.5463069457968586,54,19490.0,0.09608143736283727,54,19490.0
2325.0,47,6013.0,85.9,2.914101824006231,47,16856.0,0.11433944524654584,47,16856.0
2330.0,43,5217.0,70.5,3.679933079569318,43,14776.0,0.1539778146326674,43,14776.0
2335.0,31,4364.0,62.34285714285714,3.7063399133798107,31,14367.0,0.17967067837877868,31,14367.0
2340.0,31,3964.0,55.83098591549296,4.128028424699284,31,14501.0,0.18987850431574035,31,14501.0
2345.0,39,4142.0,58.33802816901409,3.550053310176198,39,14679.0,0.1487804869602614,39,14679.0
2350.0,46,4358.0,58.891891891891895,2.814110365130303,46,14895.0,0.10518373350624922,46,14895.0
2355.0,55,4613.0,62.33783783783784,1.8316211517687044,55,15150.0,0.08822471553302536,55,15150.0
2360.0,62,4909.0,62.93589743589744,1.9029405605535374,62,15446.0,0.07329758694091479,62,15446.0
2365.0,68,5234.0,67.1025641025641,1.7323365318161512,68,15772.0,0.07529759389680926,68,15772.0
2370.0,68,5574.0,69.675,1.921755305222204,68,16112.0,0.07917507706682558,68,16112.0
2375.0,64,5571.0,71.42307692307692,1.5618517839006987,64,16311.0,0.05477750268076206,64,16311.0
2380.0,57,5716.0,68.86746987951807,2.799584100015937,57,16403.0,0.14952631435115052,57,16403.0
2385.0,60,6009.0,73.28048780487805,2.8079320685544236,60,16557.0,0.09734864020043325,60,16557.0
2390.0,60,6285.0,73.94117647058823,2.402042737073881,60,16844.0,0.09085678311318725,60,16844.0
2395.0,62,6593.0,81.39506172839506,2.7215927073494113,62,17141.0,0.09268398254400292,62,17141.0
2400.0,62,6903.0,84.1829268292683,2.7363932064428798,62,17451.0,0.06214464092514361,62,17451.0
2405.0,64,7223.0,93.8051948051948,2.1585947944289923,64,17771.0,0.07933078216026948,64,17771.0
2410.0,58,7096.0,92.15584415584415,1.8521533410580566,58,16791.0,0.0947731469008015,58,16791.0
2415.0,53,6678.0,87.86842105263158,2.3395871163599864,53,14658.0,0.11460012645190217,53,14658.0
2420.0,46,6321.0,79.0125,3.467781162787074,46,11326.0,0.1340844829808121,46,11326.0
